created_at,flight_number,aircraft_type,departure_airport,arrival_airport,flight_date,departure_time,arrival_time,classes,price
2025-07-16T15:10:37.148Z,VJ1174,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,20:30,22:40,Deluxe (U1_DLX),2448000
2025-07-16T15:10:37.148Z,VJ174,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,21:00,23:10,Deluxe (U1_DLX),2448000
2025-07-16T15:10:37.148Z,VJ172,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,22:10,00:20,Deluxe (U1_DLX),2448000
2025-07-16T15:10:37.148Z,VJ1198,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,05:00,07:10,Deluxe (J1_DLX),2620500
2025-07-16T15:10:37.148Z,VJ1128,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,06:00,08:10,Deluxe (J1_DLX),2620500
2025-07-16T15:10:37.148Z,VJ190,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,07:10,09:20,Deluxe (J1_DLX),2620500
2025-07-16T15:10:37.148Z,VJ120,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,07:30,09:40,Deluxe (J1_DLX),2620500
2025-07-16T15:10:37.148Z,VJ1126,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,08:10,10:20,Deluxe (J1_DLX),2620500
2025-07-16T15:10:37.148Z,VJ124,Airbus A320-100/200,SGN,HAN,2025-07-18T00:00:00.000Z,09:20,11:30,Deluxe (J1_DLX),2620500
2025-07-16T15:10:37.148Z,VJ1130,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,10:25,12:35,Deluxe (J1_DLX),2620500
2025-07-16T15:10:37.148Z,VJ178,Airbus A330,SGN,HAN,2025-07-18T00:00:00.000Z,11:50,14:00,Deluxe (J1_DLX),2620500
2025-07-16T15:10:37.148Z,VJ1138,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,12:25,14:35,Deluxe (J1_DLX),2620500
2025-07-16T15:10:37.148Z,VJ1172,Airbus A330,SGN,HAN,2025-07-18T00:00:00.000Z,12:50,15:00,Deluxe (J1_DLX),2620500
2025-07-16T15:10:37.148Z,VJ140,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,13:10,15:20,Deluxe (J1_DLX),2620500
2025-07-16T15:10:37.148Z,VJ1162,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,16:50,19:00,Deluxe (J1_DLX),2620500
2025-07-16T15:10:37.148Z,VJ1152,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,17:20,19:30,Deluxe (J1_DLX),2620500
2025-07-16T15:10:37.148Z,VJ1158,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,19:40,21:50,Deluxe (J1_DLX),2620500
2025-07-16T15:10:37.148Z,VN252,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,16:40,18:45,Economy Lite (Q),2638000
2025-07-16T15:10:37.148Z,VN7270,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,01:00,03:10,Economy Classic (L),2886000
2025-07-16T15:10:37.148Z,VN7258,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,16:15,18:25,Economy Classic (L),2886000
2025-07-16T15:10:37.148Z,VN252,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,16:40,18:45,Economy Classic (L),2886000
2025-07-16T15:10:37.148Z,VN7232,Airbus 350,SGN,HAN,2025-07-18T00:00:00.000Z,16:50,18:55,Economy Classic (L),2886000
2025-07-16T15:10:37.148Z,VN254,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,17:00,19:10,Economy Classic (L),2886000
2025-07-16T15:10:37.148Z,VJ1148,Airbus A320-100/200,SGN,HAN,2025-07-18T00:00:00.000Z,14:05,16:10,Deluxe (B1_DLX),2966000
2025-07-16T15:10:37.148Z,VN7270,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,01:00,03:10,Economy Classic (K),3113000
2025-07-16T15:10:37.148Z,VN214,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,15:25,17:30,Economy Classic (K),3113000
2025-07-16T15:10:37.148Z,VN216,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,16:00,18:05,Economy Classic (K),3113000
2025-07-16T15:10:37.148Z,VN7258,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,16:15,18:25,Economy Classic (K),3113000
2025-07-16T15:10:37.148Z,VN252,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,16:40,18:45,Economy Classic (K),3113000
2025-07-16T15:10:37.148Z,VN7232,Airbus 350,SGN,HAN,2025-07-18T00:00:00.000Z,16:50,18:55,Economy Classic (K),3113000
2025-07-16T15:10:37.148Z,VN254,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,17:00,19:10,Economy Classic (K),3113000
2025-07-16T15:10:37.148Z,VN7270,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,01:00,03:10,Economy Classic (H),3340000
2025-07-16T15:10:37.148Z,VN6014,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,07:00,09:10,Economy Classic (H),3340000
2025-07-16T15:10:37.148Z,VN7246,Airbus A350-900,SGN,HAN,2025-07-18T00:00:00.000Z,10:20,12:20,Economy Classic (H),3340000
2025-07-16T15:10:37.148Z,VN214,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,15:25,17:30,Economy Classic (H),3340000
2025-07-16T15:10:37.148Z,VN216,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,16:00,18:05,Economy Classic (H),3340000
2025-07-16T15:10:37.148Z,VN7258,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,16:15,18:25,Economy Classic (H),3340000
2025-07-16T15:10:37.148Z,VN252,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,16:40,18:45,Economy Classic (H),3340000
2025-07-16T15:10:37.148Z,VN7232,Airbus 350,SGN,HAN,2025-07-18T00:00:00.000Z,16:50,18:55,Economy Classic (H),3340000
2025-07-16T15:10:37.148Z,VN254,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,17:00,19:10,Economy Classic (H),3340000
2025-07-16T15:10:37.148Z,VN7270,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,01:00,03:10,Economy Classic (S),3545000
2025-07-16T15:10:37.148Z,VN6002,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,04:55,07:05,Economy Flex (S),3545000
2025-07-16T15:10:37.148Z,VN6014,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,07:00,09:10,Economy Flex (S),3545000
2025-07-16T15:10:37.148Z,VN240,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,09:30,11:35,Economy Classic (S),3545000
2025-07-16T15:10:37.148Z,VN210,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,10:00,12:05,Economy Classic (S),3545000
2025-07-16T15:10:37.148Z,VN7246,Airbus A350-900,SGN,HAN,2025-07-18T00:00:00.000Z,10:20,12:20,Economy Classic (S),3545000
2025-07-16T15:10:37.148Z,VN246,Airbus A350-900,SGN,HAN,2025-07-18T00:00:00.000Z,12:05,14:10,Economy Classic (S),3545000
2025-07-16T15:10:37.148Z,VN7206,Airbus 350,SGN,HAN,2025-07-18T00:00:00.000Z,13:55,16:10,Economy Classic (S),3545000
2025-07-16T15:10:37.148Z,VN250,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,15:00,17:05,Economy Classic (S),3545000
2025-07-16T15:10:37.148Z,VN214,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,15:25,17:30,Economy Classic (S),3545000
2025-07-16T15:10:37.148Z,VN216,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,16:00,18:05,Economy Classic (S),3545000
2025-07-16T15:10:37.148Z,VN7258,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,16:15,18:25,Economy Classic (S),3545000
2025-07-16T15:10:37.148Z,VN252,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,16:40,18:45,Economy Classic (S),3545000
2025-07-16T15:10:37.148Z,VN7232,Airbus 350,SGN,HAN,2025-07-18T00:00:00.000Z,16:50,18:55,Economy Classic (S),3545000
2025-07-16T15:10:37.148Z,VN254,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,17:00,19:10,Economy Classic (S),3545000
2025-07-16T15:10:37.148Z,VN7270,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,01:00,03:10,Economy Flex (M),3718000
2025-07-16T15:10:37.148Z,VN6002,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,04:55,07:05,Economy Flex (M),3718000
2025-07-16T15:10:37.148Z,VN6014,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,07:00,09:10,Economy Flex (M),3718000
2025-07-16T15:10:37.148Z,VN244,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,09:00,11:05,Economy Flex (M),3718000
2025-07-16T15:10:37.148Z,VN240,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,09:30,11:35,Economy Flex (M),3718000
2025-07-16T15:10:37.148Z,VN210,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,10:00,12:05,Economy Flex (M),3718000
2025-07-16T15:10:37.148Z,VN7246,Airbus A350-900,SGN,HAN,2025-07-18T00:00:00.000Z,10:20,12:20,Economy Flex (M),3718000
2025-07-16T15:10:37.148Z,VN246,Airbus A350-900,SGN,HAN,2025-07-18T00:00:00.000Z,12:05,14:10,Economy Flex (M),3718000
2025-07-16T15:10:37.148Z,VN7206,Airbus 350,SGN,HAN,2025-07-18T00:00:00.000Z,13:55,16:10,Economy Flex (M),3718000
2025-07-16T15:10:37.148Z,VN248,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,14:00,16:05,Economy Flex (M),3718000
2025-07-16T15:10:37.148Z,VN250,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,15:00,17:05,Economy Flex (M),3718000
2025-07-16T15:10:37.148Z,VN214,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,15:25,17:30,Economy Flex (M),3718000
2025-07-16T15:10:37.148Z,VN216,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,16:00,18:05,Economy Flex (M),3718000
2025-07-16T15:10:37.148Z,VN7258,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,16:15,18:25,Economy Flex (M),3718000
2025-07-16T15:10:37.148Z,VN252,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,16:40,18:45,Economy Flex (M),3718000
2025-07-16T15:10:37.148Z,VN7232,Airbus 350,SGN,HAN,2025-07-18T00:00:00.000Z,16:50,18:55,Economy Flex (M),3718000
2025-07-16T15:10:37.148Z,VN254,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,17:00,19:10,Economy Flex (M),3718000
2025-07-16T15:10:37.148Z,VN7270,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,01:00,03:10,Economy Flex (B),3791000
2025-07-16T15:10:37.148Z,VN6002,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,04:55,07:05,Economy Flex (B),3791000
2025-07-16T15:10:37.148Z,VN6014,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,07:00,09:10,Economy Flex (B),3791000
2025-07-16T15:10:37.148Z,VN208,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,08:00,10:05,Economy Flex (B),3791000
2025-07-16T15:10:37.148Z,VN244,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,09:00,11:05,Economy Flex (B),3791000
2025-07-16T15:10:37.148Z,VN240,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,09:30,11:35,Economy Flex (B),3791000
2025-07-16T15:10:37.148Z,VN210,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,10:00,12:05,Economy Flex (B),3791000
2025-07-16T15:10:37.148Z,VN7246,Airbus A350-900,SGN,HAN,2025-07-18T00:00:00.000Z,10:20,12:20,Economy Flex (B),3791000
2025-07-16T15:10:37.148Z,VN246,Airbus A350-900,SGN,HAN,2025-07-18T00:00:00.000Z,12:05,14:10,Economy Flex (B),3791000
2025-07-16T15:10:37.148Z,VN7206,Airbus 350,SGN,HAN,2025-07-18T00:00:00.000Z,13:55,16:10,Economy Flex (B),3791000
2025-07-16T15:10:37.148Z,VN248,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,14:00,16:05,Economy Flex (B),3791000
2025-07-16T15:10:37.148Z,VN250,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,15:00,17:05,Economy Flex (B),3791000
2025-07-16T15:10:37.148Z,VN214,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,15:25,17:30,Economy Flex (B),3791000
2025-07-16T15:10:37.148Z,VN216,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,16:00,18:05,Economy Flex (B),3791000
2025-07-16T15:10:37.148Z,VN7258,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,16:15,18:25,Economy Flex (B),3791000
2025-07-16T15:10:37.148Z,VN252,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,16:40,18:45,Economy Flex (B),3791000
2025-07-16T15:10:37.148Z,VN7232,Airbus 350,SGN,HAN,2025-07-18T00:00:00.000Z,16:50,18:55,Economy Flex (B),3791000
2025-07-16T15:10:37.148Z,VN254,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,17:00,19:10,Economy Flex (B),3791000
2025-07-16T15:10:37.148Z,VN7270,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,01:00,03:10,Premium Economy Classic (U),4007000
2025-07-16T15:10:37.148Z,VN6002,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,04:55,07:05,(I),4007000
2025-07-16T15:10:37.148Z,VN206,Airbus A350-900,SGN,HAN,2025-07-18T00:00:00.000Z,06:00,08:05,Premium Economy Classic (U),4007000
2025-07-16T15:10:37.148Z,VN208,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,08:00,10:05,Premium Economy Classic (U),4007000
2025-07-16T15:10:37.148Z,VN244,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,09:00,11:05,Premium Economy Classic (U),4007000
2025-07-16T15:10:37.148Z,VN240,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,09:30,11:35,Premium Economy Classic (U),4007000
2025-07-16T15:10:37.148Z,VN210,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,10:00,12:05,Premium Economy Classic (U),4007000
2025-07-16T15:10:37.148Z,VN7246,Airbus A350-900,SGN,HAN,2025-07-18T00:00:00.000Z,10:20,12:20,Premium Economy Classic (U),4007000
2025-07-16T15:10:37.148Z,VN212,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,12:00,14:05,Premium Economy Classic (U),4007000
2025-07-16T15:10:37.148Z,VN246,Airbus A350-900,SGN,HAN,2025-07-18T00:00:00.000Z,12:05,14:10,Premium Economy Classic (U),4007000
2025-07-16T15:10:37.148Z,VN7206,Airbus 350,SGN,HAN,2025-07-18T00:00:00.000Z,13:55,16:10,Premium Economy Classic (U),4007000
2025-07-16T15:10:37.148Z,VN248,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,14:00,16:05,Premium Economy Classic (U),4007000
2025-07-16T15:10:37.148Z,VN250,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,15:00,17:05,Premium Economy Classic (U),4007000
2025-07-16T15:10:37.148Z,VN214,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,15:25,17:30,Premium Economy Classic (U),4007000
2025-07-16T15:10:37.148Z,VN216,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,16:00,18:05,Premium Economy Classic (U),4007000
2025-07-16T15:10:37.148Z,VN7258,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,16:15,18:25,Premium Economy Classic (U),4007000
2025-07-16T15:10:37.148Z,VN252,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,16:40,18:45,Premium Economy Classic (U),4007000
2025-07-16T15:10:37.148Z,VN7232,Airbus 350,SGN,HAN,2025-07-18T00:00:00.000Z,16:50,18:55,Premium Economy Classic (U),4007000
2025-07-16T15:10:37.148Z,VN254,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,17:00,19:10,Premium Economy Classic (U),4007000
2025-07-16T15:10:37.148Z,VN7270,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,01:00,03:10,Premium Economy Classic (Z),4547000
2025-07-16T15:10:37.148Z,VN6002,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,04:55,07:05,(Z),4547000
2025-07-16T15:10:37.148Z,VN206,Airbus A350-900,SGN,HAN,2025-07-18T00:00:00.000Z,06:00,08:05,Premium Economy Classic (Z),4547000
2025-07-16T15:10:37.148Z,VN6014,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,07:00,09:10,(Z),4547000
2025-07-16T15:10:37.148Z,VN208,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,08:00,10:05,Premium Economy Classic (Z),4547000
2025-07-16T15:10:37.148Z,VN244,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,09:00,11:05,Premium Economy Classic (Z),4547000
2025-07-16T15:10:37.148Z,VN240,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,09:30,11:35,Premium Economy Classic (Z),4547000
2025-07-16T15:10:37.148Z,VN210,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,10:00,12:05,Premium Economy Classic (Z),4547000
2025-07-16T15:10:37.148Z,VN7246,Airbus A350-900,SGN,HAN,2025-07-18T00:00:00.000Z,10:20,12:20,Premium Economy Classic (Z),4547000
2025-07-16T15:10:37.148Z,VN212,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,12:00,14:05,Premium Economy Classic (Z),4547000
2025-07-16T15:10:37.148Z,VN246,Airbus A350-900,SGN,HAN,2025-07-18T00:00:00.000Z,12:05,14:10,Premium Economy Classic (Z),4547000
2025-07-16T15:10:37.148Z,VN7206,Airbus 350,SGN,HAN,2025-07-18T00:00:00.000Z,13:55,16:10,Premium Economy Classic (Z),4547000
2025-07-16T15:10:37.148Z,VN248,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,14:00,16:05,Premium Economy Classic (Z),4547000
2025-07-16T15:10:37.148Z,VN250,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,15:00,17:05,Premium Economy Classic (Z),4547000
2025-07-16T15:10:37.148Z,VN214,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,15:25,17:30,Premium Economy Classic (Z),4547000
2025-07-16T15:10:37.148Z,VN216,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,16:00,18:05,Premium Economy Classic (Z),4547000
2025-07-16T15:10:37.148Z,VN7258,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,16:15,18:25,Premium Economy Classic (Z),4547000
2025-07-16T15:10:37.148Z,VN252,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,16:40,18:45,Premium Economy Classic (Z),4547000
2025-07-16T15:10:37.148Z,VN7232,Airbus 350,SGN,HAN,2025-07-18T00:00:00.000Z,16:50,18:55,Premium Economy Classic (Z),4547000
2025-07-16T15:10:37.148Z,VN254,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,17:00,19:10,Premium Economy Classic (Z),4547000
2025-07-16T15:10:37.148Z,VN6002,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,04:55,07:05,(D),4763000
2025-07-16T15:10:37.148Z,VJ1198,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,05:00,07:10,SkyBoss (Y_SBoss),5050500
2025-07-16T15:10:37.148Z,VJ1128,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,06:00,08:10,SkyBoss (Y_SBoss),5050500
2025-07-16T15:10:37.148Z,VJ196,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,06:15,08:25,SkyBoss (Y_SBoss),5050500
2025-07-16T15:10:37.148Z,VJ1180,Airbus A330,SGN,HAN,2025-07-18T00:00:00.000Z,06:30,08:40,SkyBoss (Y_SBoss),5050500
2025-07-16T15:10:37.148Z,VJ190,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,07:10,09:20,SkyBoss (Y_SBoss),5050500
2025-07-16T15:10:37.148Z,VJ120,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,07:30,09:40,SkyBoss (Y_SBoss),5050500
2025-07-16T15:10:37.148Z,VJ1126,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,08:10,10:20,SkyBoss (Y_SBoss),5050500
2025-07-16T15:10:37.148Z,VJ124,Airbus A320-100/200,SGN,HAN,2025-07-18T00:00:00.000Z,09:20,11:30,SkyBoss (Y_SBoss),5050500
2025-07-16T15:10:37.148Z,VJ1130,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,10:25,12:35,SkyBoss (Y_SBoss),5050500
2025-07-16T15:10:37.148Z,VJ178,Airbus A330,SGN,HAN,2025-07-18T00:00:00.000Z,11:50,14:00,SkyBoss (Y_SBoss),5050500
2025-07-16T15:10:37.148Z,VJ1138,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,12:25,14:35,SkyBoss (Y_SBoss),5050500
2025-07-16T15:10:37.148Z,VJ1172,Airbus A330,SGN,HAN,2025-07-18T00:00:00.000Z,12:50,15:00,SkyBoss (Y_SBoss),5050500
2025-07-16T15:10:37.148Z,VJ140,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,13:10,15:20,SkyBoss (Y_SBoss),5050500
2025-07-16T15:10:37.148Z,VJ1148,Airbus A320-100/200,SGN,HAN,2025-07-18T00:00:00.000Z,14:05,16:10,SkyBoss (Y_SBoss),5050500
2025-07-16T15:10:37.148Z,VJ1162,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,16:50,19:00,SkyBoss (Y_SBoss),5050500
2025-07-16T15:10:37.148Z,VJ1152,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,17:20,19:30,SkyBoss (Y_SBoss),5050500
2025-07-16T15:10:37.148Z,VJ1156,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,18:45,20:55,SkyBoss (Y_SBoss),5050500
2025-07-16T15:10:37.148Z,VJ1158,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,19:40,21:50,SkyBoss (Y_SBoss),5050500
2025-07-16T15:10:37.148Z,VJ1176,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,20:00,22:10,SkyBoss (Y_SBoss),5050500
2025-07-16T15:10:37.148Z,VJ1160,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,20:05,22:10,SkyBoss (Y_SBoss),5050500
2025-07-16T15:10:37.148Z,VJ1174,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,20:30,22:40,SkyBoss (Y_SBoss),5050500
2025-07-16T15:10:37.148Z,VJ174,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,21:00,23:10,SkyBoss (Y_SBoss),5050500
2025-07-16T15:10:37.148Z,VJ172,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,22:10,00:20,SkyBoss (Y_SBoss),5050500
2025-07-16T15:10:37.148Z,VJ1170,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,23:35,01:45,SkyBoss (Y_SBoss),5050500
2025-07-16T15:10:37.148Z,VN7270,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,01:00,03:10,Premium Economy Flex (W),5411000
2025-07-16T15:10:37.148Z,VN6002,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,04:55,07:05,(W),5411000
2025-07-16T15:10:37.148Z,VN206,Airbus A350-900,SGN,HAN,2025-07-18T00:00:00.000Z,06:00,08:05,Premium Economy Flex (W),5411000
2025-07-16T15:10:37.148Z,VN6014,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,07:00,09:10,(W),5411000
2025-07-16T15:10:37.148Z,VN208,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,08:00,10:05,Premium Economy Flex (W),5411000
2025-07-16T15:10:37.148Z,VN244,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,09:00,11:05,Premium Economy Flex (W),5411000
2025-07-16T15:10:37.148Z,VN240,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,09:30,11:35,Premium Economy Flex (W),5411000
2025-07-16T15:10:37.148Z,VN210,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,10:00,12:05,Premium Economy Flex (W),5411000
2025-07-16T15:10:37.148Z,VN7246,Airbus A350-900,SGN,HAN,2025-07-18T00:00:00.000Z,10:20,12:20,Premium Economy Flex (W),5411000
2025-07-16T15:10:37.148Z,VN212,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,12:00,14:05,Premium Economy Flex (W),5411000
2025-07-16T15:10:37.148Z,VN246,Airbus A350-900,SGN,HAN,2025-07-18T00:00:00.000Z,12:05,14:10,Premium Economy Flex (W),5411000
2025-07-16T15:10:37.148Z,VN7206,Airbus 350,SGN,HAN,2025-07-18T00:00:00.000Z,13:55,16:10,Premium Economy Flex (W),5411000
2025-07-16T15:10:37.148Z,VN248,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,14:00,16:05,Premium Economy Flex (W),5411000
2025-07-16T15:10:37.148Z,VN250,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,15:00,17:05,Premium Economy Flex (W),5411000
2025-07-16T15:10:37.148Z,VN214,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,15:25,17:30,Premium Economy Flex (W),5411000
2025-07-16T15:10:37.148Z,VN216,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,16:00,18:05,Premium Economy Flex (W),5411000
2025-07-16T15:10:37.148Z,VN7258,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,16:15,18:25,Premium Economy Flex (W),5411000
2025-07-16T15:10:37.148Z,VN252,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,16:40,18:45,Premium Economy Flex (W),5411000
2025-07-16T15:10:37.148Z,VN7232,Airbus 350,SGN,HAN,2025-07-18T00:00:00.000Z,16:50,18:55,Premium Economy Flex (W),5411000
2025-07-16T15:10:37.148Z,VN254,Boeing 787,SGN,HAN,2025-07-18T00:00:00.000Z,17:00,19:10,Premium Economy Flex (W),5411000
2025-07-16T15:10:37.148Z,VN7270,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,01:00,03:10,Business Classic (I),5910000
2025-07-16T15:10:37.148Z,VN7270,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,01:00,03:10,Business Classic (D),6450000
2025-07-16T15:10:37.148Z,VN6014,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,07:00,09:10,(D),6450000
2025-07-16T15:10:37.148Z,VJ1180,Airbus A330,SGN,HAN,2025-07-18T00:00:00.000Z,06:30,08:40,SkybossBusiness (C_Boss),6454500
2025-07-16T15:10:37.148Z,VJ178,Airbus A330,SGN,HAN,2025-07-18T00:00:00.000Z,11:50,14:00,SkybossBusiness (C_Boss),6454500
2025-07-16T15:10:37.148Z,VJ1172,Airbus A330,SGN,HAN,2025-07-18T00:00:00.000Z,12:50,15:00,SkybossBusiness (C_Boss),6454500
2025-07-16T15:10:37.148Z,VN7270,Airbus A321,SGN,HAN,2025-07-18T00:00:00.000Z,01:00,03:10,Business Flex (C),7638000
